seconds_elapsed_rounded,accelerometer_time,accelerometer_seconds_elapsed,accelerometer_z,accelerometer_y,accelerometer_x,accelerometeruncalibrated_time,accelerometeruncalibrated_seconds_elapsed,accelerometeruncalibrated_z,accelerometeruncalibrated_y,accelerometeruncalibrated_x,gravity_time,gravity_seconds_elapsed,gravity_z,gravity_y,gravity_x,gyroscope_time,gyroscope_seconds_elapsed,gyroscope_z,gyroscope_y,gyroscope_x,gyroscopeuncalibrated_time,gyroscopeuncalibrated_seconds_elapsed,gyroscopeuncalibrated_z,gyroscopeuncalibrated_y,gyroscopeuncalibrated_x,location_time,location_seconds_elapsed,location_bearingAccuracy,location_speedAccuracy,location_verticalAccuracy,location_horizontalAccuracy,location_speed,location_bearing,location_altitude,location_longitude,location_latitude,magnetometer_time,magnetometer_seconds_elapsed,magnetometer_z,magnetometer_y,magnetometer_x,magnetometeruncalibrated_time,magnetometeruncalibrated_seconds_elapsed,magnetometeruncalibrated_z,magnetometeruncalibrated_y,magnetometeruncalibrated_x,orientation_time,orientation_seconds_elapsed,orientation_qz,orientation_qy,orientation_qx,orientation_qw,orientation_roll,orientation_pitch,orientation_yaw,totalacceleration_time,totalacceleration_seconds_elapsed,totalacceleration_z,totalacceleration_y,totalacceleration_x
-0.30000000000000004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.688686202262552e+18,-0.26144775390624997,9.105886936187744,3.739084482192993,-0.9544371366500854
-0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.6886862023231158e+18,-0.200884228515625,8.775437545776366,3.7854454040527346,-1.0448260068893434
-0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.68868620241831e+18,-0.105690185546875,8.709674994150797,3.84626297156016,-1.4352947572867076
-0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.6886862025221386e+18,-0.0018612467447916663,9.174281438191732,3.3919257720311484,-0.4859423985083898
0.1,,,,,,1.6886862026432591e+18,0.11925903320312499,9.240283330281574,2.8043881257375083,-0.7326025168100992,,,,,,1.6886862026302794e+18,0.10627950032552085,0.05339980373779931,-0.11298461304977538,-0.7651850779851278,1.6886862026346043e+18,0.110604248046875,0.10735956626012923,-0.06070473184809087,-0.8143979012966156,,,,,,,,,,,,1.688686202638846e+18,0.11484588623046875,-42.817424297332764,-20.79337453842163,-13.470324754714966,1.688686202638846e+18,0.11484588623046875,-298.1634178161621,74.23242378234863,-146.19412422180176,,,,,,,,,,1.6886862026432591e+18,0.11925903320312499,9.234301567077637,2.8217360973358154,-0.795414129892985
0.2,1.6886862027297892e+18,0.2057889811197917,0.3102971712748209,-0.432198166847229,0.2797906100749969,1.6886862027211366e+18,0.19713667805989585,9.705886681874594,2.2047866582870483,-0.4940181722243627,1.6886862027297892e+18,0.2057889811197917,9.420949935913086,2.6151074171066284,-0.7981113394101461,1.6886862027254564e+18,0.201456494140625,0.02837469037622218,0.01258382406085726,-0.30338622629642487,1.6886862027211366e+18,0.19713667805989585,0.04517857559646171,0.017740545018265618,-0.3370703508456548,,,,,,,,,,,,1.6886862027288527e+18,0.204852685546875,-43.65159912109375,-18.353679847717284,-13.993399620056152,1.6886862027288527e+18,0.204852685546875,-298.9975891113281,76.67211837768555,-146.71719665527343,1.6886862027297892e+18,0.2057889811197917,-0.8370414276917776,-0.09185243522127466,0.10666325564185775,0.5287076930205027,0.08460022384921706,-0.2698223491509755,2.026365319887797,1.6886862027211366e+18,0.19713667805989585,9.699904918670654,2.2221346298853555,-0.5568297654390335
0.30000000000000004,1.6886862028249646e+18,0.30096445312500003,0.26566886901855463,-0.5979918956756591,0.594225287437439,1.6886862028249674e+18,0.3009674886067708,9.733005523681639,1.8912272254625957,-0.12522438715677708,1.6886862028249646e+18,0.30096445312500003,9.457821464538572,2.4846498012542724,-0.782296621799469,1.6886862028206415e+18,0.2966413167317708,-0.021456641921152615,-0.03306308109313245,-0.06813692860305302,1.6886862028249674e+18,0.3009674886067708,-0.02356921726216867,-0.02797253802418705,-0.05991569906473155,,,,,,,,,,,,1.688686202828851e+18,0.304850927734375,-44.7520393371582,-17.344739723205567,-14.543619537353516,1.688686202828851e+18,0.304850927734375,-300.09803466796876,77.68105850219726,-147.26741638183594,1.6886862028249646e+18,0.30096445312500003,-0.838083004951477,-0.0865697786211967,0.10225122720003124,0.5288350343704223,0.082611633837223,-0.2560421645641327,2.0264206886291505,1.6886862028249674e+18,0.3009674886067708,9.727023283640543,1.908575137456258,-0.18803597831477722
0.4,1.688686202920144e+18,0.3961438395182291,0.23305082321166992,-0.5456827481587728,0.8248597979545593,1.688686202928795e+18,0.4047950846354167,9.732606728871664,1.8307087222735088,0.0981057286262512,1.688686202920144e+18,0.3961438395182291,9.47436793645223,2.422510107358297,-0.7766797741254171,1.6886862029244695e+18,0.4004696858723958,-0.0372627802037944,-0.0010181087660991002,-0.07348199871679141,1.688686202928795e+18,0.4047950846354167,-0.037237327080219935,0.0024180083613221837,-0.07073310514291123,,,,,,,,,,,,1.6886862029288494e+18,0.40484931640625,-44.63613929748535,-17.11415958404541,-14.520439720153808,1.6886862029288494e+18,0.40484931640625,-299.9821319580078,77.91163940429688,-147.24423522949218,1.688686202920144e+18,0.3961438395182291,-0.8393022119998932,-0.08414795001347852,0.10012198363741237,0.527697334686915,0.08187852675716079,-0.24950019766887024,2.0293062925338745,1.688686202928795e+18,0.4047950846354167,9.726624329884848,1.848056674003601,0.035294134169816964
0.5,1.6886862030239775e+18,0.49997733561197916,0.2736139297485351,-0.7188150684038798,0.7257407307624817,1.6886862030239744e+18,0.4999743164062499,9.775278663635254,1.6334603548049926,0.04989035259932276,1.6886862030239775e+18,0.49997733561197916,9.487942377726236,2.37978986899058,-0.7423663238684336,1.688686203028304e+18,0.504303955078125,-0.03667736674348509,-0.07590000672886764,0.006388632580637915,1.6886862030239744e+18,0.4999743164062499,-0.03384193442761892,-0.08057312667369838,0.007849618420004839,,,,,,,,,,,,1.6886862030288522e+18,0.5048521728515625,-44.84475975036621,-17.02387924194336,-14.890099716186523,1.6886862030288522e+18,0.5048521728515625,-300.1907562255859,78.00191879272461,-147.61389923095703,1.6886862030239775e+18,0.49997733561197916,-0.8404472370942434,-0.08335461591680839,0.09728977580865221,0.5265292922655741,0.07816841825842852,-0.24500772853692368,2.031885584195455,1.6886862030239744e+18,0.4999743164062499,9.769296836853028,1.6508083581924438,-0.01292124278843404
0.6000000000000001,1.6886862031278052e+18,0.6038052978515625,0.05218887329101557,-0.5033708810806274,0.6269382337729136,1.6886862031191534e+18,0.595153564453125,9.55055284500122,1.8622142275174458,-0.007477571256458748,1.6886862031278052e+18,0.6038052978515625,9.485937436421713,2.3991413911183677,-0.7049796084562937,1.688686203123481e+18,0.5994809570312499,-0.1123992040753364,-0.05592471286654466,0.02782491184771056,1.6886862031191534e+18,0.595153564453125,-0.10674870138367014,-0.051898093583683115,0.025554528459906533,,,,,,,,,,,,1.688686203128853e+18,0.604852783203125,-44.725199127197264,-17.07023983001709,-14.892539691925048,1.688686203128853e+18,0.604852783203125,-300.0711975097656,77.95556030273437,-147.61633758544923,1.6886862031278052e+18,0.6038052978515625,-0.8427351514498392,-0.08564842492341994,0.09581389029820757,0.5227594574292501,0.07426620647311205,-0.24704099446535108,2.040373961130778,1.6886862031191534e+18,0.595153564453125,9.544570763905844,1.8795621991157532,-0.07028916509201125
0.7000000000000001,1.688686203222984e+18,0.698983837890625,0.17155265808105466,-0.46092798709869387,0.5986208081245422,1.688686203222984e+18,0.6989841715494792,9.678269863128662,1.888934055964152,0.016749759049465286,1.688686203222984e+18,0.698983837890625,9.499535179138183,2.3650534629821776,-0.6334318399429322,1.688686203218661e+18,0.6946611328125001,-0.036066501711805594,-0.06482807414916655,-0.052101714226106745,1.688686203222984e+18,0.6989841715494792,-0.03754276006172095,-0.05072726868093012,-0.0511090595585604,,,,,,,,,,,,1.6886862032288507e+18,0.704850830078125,-44.462899398803714,-17.154419898986816,-15.10847978591919,1.6886862032288507e+18,0.704850830078125,-299.80889587402345,77.87137908935547,-147.8322769165039,1.688686203222984e+18,0.698983837890625,-0.8449084997177124,-0.08639739602804179,0.09142386615276332,0.5199097037315369,0.06666568666696544,-0.24345847070217128,2.046500015258789,1.688686203222984e+18,0.6989841715494792,9.672287464141846,1.9062820672988892,-0.046061835406968954
0.8,1.6886862033181652e+18,0.7941652018229167,0.3624421755472819,-0.6622448960940043,0.22529795269171393,1.6886862033268175e+18,0.8028177490234375,9.850353558858236,1.6550356547037761,-0.4300101697444916,1.6886862033181652e+18,0.7941652018229167,9.506890932718912,2.3170382579167685,-0.696460117896398,1.6886862033224942e+18,0.7984943033854166,-0.08460483700036998,0.08002334608075519,0.02000583832462628,1.6886862033268175e+18,0.8028177490234375,-0.08175413240678601,0.08004879796256621,0.03382666222751141,1.688686203343e+18,0.819,0.0,0.0,1.0,12.098999977111816,0.0,0.0,40.20000076293945,-122.753201,49.190391,1.6886862033288515e+18,0.8048515625,-44.87647895812988,-17.147099494934082,-14.908399772644042,1.6886862033288515e+18,0.8048515625,-300.22247314453125,77.87869796752929,-147.63219757080077,1.6886862033181652e+18,0.7941652018229167,-0.846550464630127,-0.08285054067770635,0.09263575325409568,0.5175925493240356,0.07321091368794437,-0.23841820408900574,2.0528260866800943,1.6886862033268175e+18,0.8028177490234375,9.844371636708578,1.6723836263020833,-0.492821770409743
0.9,1.688686203421994e+18,0.8979939371744793,-0.054257710774739586,-0.325730820496877,0.6119059671958288,1.6886862034306465e+18,0.9066465250651041,9.437990347544352,2.0332013368606567,-0.004785644666602216,1.688686203421994e+18,0.8979939371744793,9.489492893218994,2.3862073024113974,-0.7009144425392151,1.6886862034263224e+18,0.9023222249348959,0.09840021034081774,-0.013922636707623767,0.009722937674572085,1.6886862034306465e+18,0.9066465250651041,0.09656761400401587,-0.005497786565683766,0.002138027610878167,,,,,,,,,,,,1.6886862034288532e+18,0.9048533935546874,-44.449479293823245,-17.50211982727051,-14.650979804992676,1.6886862034288532e+18,0.9048533935546874,-299.79547119140625,77.5236801147461,-147.3747756958008,1.688686203421994e+18,0.8979939371744793,-0.8458087344964346,-0.08573460827271139,0.09478600944081939,0.5179469287395477,0.07381148387988402,-0.2456804662942886,2.0517802635828652,1.6886862034306465e+18,0.9066465250651041,9.432008425394693,2.0505492885907493,-0.06759723958869772
